bx_global,by_global,tx,ty,tile_id,status,dominant_main,dominant_test,changes,zone_b
113,64,28,16,540,DOM_CHANGÉ,MAT_8305,Grass_03_default,Grass_03_default: 0.0% → 98.4% (+98.4%) | MAT_8305: 98.4% → 0.9% (-97.5%),1
113,65,28,16,540,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 95.4% → 0.0% (-95.4%) | Grass_03_default: 0.0% → 95.4% (+95.4%),1
113,66,28,16,540,DOM_CHANGÉ,MAT_8561,Grass_03_default,Dirt_01: 4.4% → 0.0% (-4.4%) | Grass_03_default: 0.0% → 77.4% (+77.4%) | MAT_8561: 71.6% → 4.4% (-67.2%),1
113,67,28,16,540,DOM_CHANGÉ,MAT_8689,Grass_03_default,Dirt_01: 2.9% → 0.0% (-2.9%) | Grass_03_default: 0.0% → 97.1% (+97.1%) | MAT_8689: 97.1% → 2.9% (-94.2%),1
113,68,28,17,572,DOM_CHANGÉ,MAT_8817,Grass_03_default,Grass_03_default: 0.0% → 54.7% (+54.7%) | MAT_8817: 54.7% → 0.9% (-53.8%),1
113,71,28,17,572,DOM_CHANGÉ,MAT_9201,Grass_03_default,Dirt_01: 2.1% → 0.0% (-2.1%) | Grass_03_default: 0.0% → 6.2% (+6.2%) | MAT_9201: 6.2% → 2.1% (-4.1%),1
113,72,28,18,604,DOM_CHANGÉ,MAT_9329,Grass_03_default,Grass_03_default: 0.0% → 32.8% (+32.8%) | SeaBed_01: 15.2% → 0.0% (-15.2%),1
113,73,28,18,604,MODIFIÉ,MAT_9457,MAT_9457,Grass_03_default: 0.0% → 20.2% (+20.2%) | MAT_9457: 14.5% → 79.0% (+64.5%) | SeaBed_01: 1.2% → 0.0% (-1.2%),1
113,77,28,19,636,MODIFIÉ,MAT_9969,MAT_9969,Grass_03: 7.0% → 0.0% (-7.0%) | Grass_03_default: 0.0% → 7.0% (+7.0%),1
113,78,28,19,636,MODIFIÉ,MAT_10097,MAT_10097,Grass_03: 33.2% → 0.0% (-33.2%) | Grass_03_default: 0.0% → 33.2% (+33.2%),1
113,81,28,20,668,DOM_CHANGÉ,Dirt_01,MAT_10481,Dirt_01: 7.4% → 0.0% (-7.4%) | Grass_03_default: 0.0% → 6.2% (+6.2%) | MAT_10481: 6.2% → 7.4% (+1.1%),1
113,82,28,20,668,DOM_CHANGÉ,MAT_10609,Grass_03_default,Dirt_01: 3.9% → 0.0% (-3.9%) | Grass_03_default: 0.0% → 12.3% (+12.3%) | MAT_10609: 12.2% → 3.9% (-8.4%),1
113,83,28,20,668,DOM_CHANGÉ,MAT_10737,Grass_03_default,Grass_03_default: 0.0% → 44.2% (+44.2%) | MAT_10737: 44.2% → 0.5% (-43.6%),1
113,84,28,21,700,MODIFIÉ,MAT_10865,MAT_10865,Grass_03: 3.6% → 0.0% (-3.6%) | Grass_03_default: 0.0% → 3.6% (+3.6%),1
113,85,28,21,700,MODIFIÉ,MAT_10993,MAT_10993,Grass_03: 2.5% → 0.0% (-2.5%) | Grass_03_default: 0.0% → 2.5% (+2.5%),1
113,86,28,21,700,DOM_CHANGÉ,MAT_11121,Grass_03_default,Dirt_01: 8.1% → 0.0% (-8.1%) | Grass_03_default: 0.0% → 48.2% (+48.2%) | MAT_11121: 40.2% → 8.1% (-32.1%),1
113,87,28,21,700,DOM_CHANGÉ,MAT_11249,Grass_03_default,Dirt_01: 14.5% → 0.0% (-14.5%) | Grass_03_default: 0.0% → 67.2% (+67.2%) | MAT_11249: 60.4% → 14.5% (-46.0%),1
113,88,28,22,732,DOM_CHANGÉ,MAT_11377,Grass_03_default,Dirt_01: 16.7% → 0.0% (-16.7%) | Grass_03_default: 0.0% → 80.4% (+80.4%) | MAT_11377: 80.4% → 16.7% (-63.7%),1
113,89,28,22,732,DOM_CHANGÉ,MAT_11505,Grass_03_default,Dirt_01: 15.3% → 0.0% (-15.3%) | Grass_03_default: 0.0% → 84.5% (+84.5%) | MAT_11505: 84.5% → 15.3% (-69.1%),1
113,90,28,22,732,DOM_CHANGÉ,MAT_11633,Grass_03_default,Dirt_01: 9.9% → 0.0% (-9.9%) | Grass_03_default: 0.0% → 63.1% (+63.1%) | MAT_11633: 63.0% → 9.9% (-53.2%),1
113,91,28,22,732,DOM_CHANGÉ,MAT_11761,Grass_03_default,Dirt_01: 6.2% → 0.0% (-6.2%) | Grass_03_default: 0.0% → 57.2% (+57.2%) | MAT_11761: 57.2% → 6.2% (-51.0%),1
113,92,28,23,764,DOM_CHANGÉ,MAT_11889,Grass_03_default,Dirt_01: 3.9% → 0.0% (-3.9%) | Grass_03_default: 0.0% → 55.4% (+55.4%) | MAT_11889: 55.4% → 3.9% (-51.5%),1
113,93,28,23,764,DOM_CHANGÉ,MAT_12017,Grass_03_default,Dirt_01: 4.2% → 0.0% (-4.2%) | Grass_03_default: 0.0% → 52.5% (+52.5%) | MAT_12017: 52.5% → 4.2% (-48.3%),1
113,94,28,23,764,DOM_CHANGÉ,MAT_12145,Grass_03_default,Dirt_01: 2.7% → 0.0% (-2.7%) | Grass_03_default: 0.0% → 55.4% (+55.4%) | MAT_12145: 55.4% → 2.7% (-52.7%),1
113,95,28,23,764,DOM_CHANGÉ,MAT_12273,Grass_03_default,Grass_03_default: 0.0% → 31.7% (+31.7%) | MAT_12273: 31.7% → 0.0% (-31.7%),1
113,96,28,24,796,DOM_CHANGÉ,MAT_12401,Grass_03_default,Grass_03_default: 0.0% → 60.2% (+60.2%) | MAT_12401: 60.2% → 0.0% (-60.2%),1
113,97,28,24,796,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 63.4% → 0.0% (-63.4%) | Grass_03_default: 0.0% → 63.4% (+63.4%),1
113,98,28,24,796,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 63.4% → 0.0% (-63.4%) | Grass_03_default: 0.0% → 63.4% (+63.4%),1
113,99,28,24,796,DOM_CHANGÉ,MAT_12785,Grass_03_default,Grass_03_default: 0.0% → 64.6% (+64.6%) | MAT_12785: 64.6% → 0.0% (-64.6%),1
113,100,28,25,828,DOM_CHANGÉ,MAT_12913,Grass_03_default,Grass_03_default: 0.0% → 67.5% (+67.5%) | MAT_12913: 67.5% → 0.6% (-66.9%),1
113,101,28,25,828,DOM_CHANGÉ,MAT_13041,Grass_03_default,Grass_03_default: 0.0% → 71.0% (+71.0%) | MAT_13041: 71.0% → 0.7% (-70.4%),1
113,102,28,25,828,DOM_CHANGÉ,MAT_13169,Grass_03_default,Dirt_01: 4.3% → 0.0% (-4.3%) | Grass_03_default: 0.0% → 74.8% (+74.8%) | MAT_13169: 74.8% → 4.3% (-70.5%),1
113,103,28,25,828,DOM_CHANGÉ,MAT_13297,Grass_03_default,Dirt_01: 26.5% → 0.0% (-26.5%) | Grass_03_default: 0.0% → 73.1% (+73.1%) | MAT_13297: 73.1% → 26.5% (-46.6%),1
113,104,28,26,860,DOM_CHANGÉ,MAT_13425,Grass_03_default,Dirt_01: 25.3% → 0.0% (-25.3%) | Grass_03_default: 0.0% → 74.5% (+74.5%) | MAT_13425: 74.5% → 25.3% (-49.2%),1
113,105,28,26,860,DOM_CHANGÉ,MAT_13553,Grass_03_default,Dirt_01: 8.2% → 0.0% (-8.2%) | Grass_03_default: 0.0% → 87.4% (+87.4%) | MAT_13553: 82.5% → 8.2% (-74.3%),1
113,106,28,26,860,DOM_CHANGÉ,MAT_13681,Grass_03_default,Dirt_01: 3.1% → 0.0% (-3.1%) | Grass_03_default: 0.0% → 89.7% (+89.7%) | MAT_13681: 18.1% → 3.1% (-15.0%),1
113,107,28,26,860,DOM_CHANGÉ,MAT_13809,Grass_03_default,Dirt_01: 5.3% → 0.0% (-5.3%) | Grass_03_default: 0.0% → 30.0% (+30.0%) | MAT_13809: 28.7% → 5.3% (-23.4%),1
113,108,28,27,892,DOM_CHANGÉ,MAT_13937,Grass_03_default,Grass_03_default: 0.0% → 98.7% (+98.7%) | MAT_13937: 47.1% → 0.0% (-47.1%),1
113,109,28,27,892,DOM_CHANGÉ,MAT_14065,Grass_03_default,Grass_03_default: 0.0% → 22.1% (+22.1%) | MAT_14065: 21.5% → 0.0% (-21.5%),1
113,110,28,27,892,DOM_CHANGÉ,MAT_14193,Grass_03_default,Grass_03_default: 0.0% → 11.1% (+11.1%) | MAT_14193: 5.5% → 0.0% (-5.5%),1
113,111,28,27,892,DOM_CHANGÉ,MAT_14321,Grass_03_default,Dirt_01: 3.6% → 0.0% (-3.6%) | Grass_03_default: 0.0% → 10.8% (+10.8%) | MAT_14321: 10.4% → 3.6% (-6.7%),1
113,112,28,28,924,DOM_CHANGÉ,Dirt_01,Grass_03_default,Dirt_01: 14.4% → 0.0% (-14.4%) | Grass_03_default: 0.0% → 23.6% (+23.6%) | MAT_14449: 13.2% → 14.4% (+1.3%),1
113,113,28,28,924,DOM_CHANGÉ,MAT_14577,Grass_03_default,Dirt_01: 6.4% → 0.0% (-6.4%) | Grass_03_default: 0.0% → 58.3% (+58.3%) | MAT_14577: 52.4% → 6.4% (-46.0%),1
113,114,28,28,924,DOM_CHANGÉ,MAT_14705,Grass_03_default,Dirt_01: 3.1% → 0.0% (-3.1%) | Grass_03_default: 0.0% → 80.5% (+80.5%) | MAT_14705: 80.5% → 3.1% (-77.4%),1
113,115,28,28,924,DOM_CHANGÉ,MAT_14833,Grass_03_default,Grass_03_default: 0.0% → 99.4% (+99.4%) | MAT_14833: 99.4% → 0.6% (-98.8%),1
113,116,28,29,956,MODIFIÉ,MAT_14961,MAT_14961,Grass_03: 37.7% → 0.0% (-37.7%) | Grass_03_default: 0.0% → 37.7% (+37.7%),1
113,118,28,29,956,MODIFIÉ,MAT_15217,MAT_15217,Grass_03: 12.4% → 0.0% (-12.4%) | Grass_03_default: 0.0% → 28.0% (+28.0%) | MAT_15217: 15.6% → 72.0% (+56.4%),1
113,119,28,29,956,DOM_CHANGÉ,MAT_15345,Grass_03_default,Grass_03_default: 0.0% → 91.6% (+91.6%) | MAT_15345: 12.9% → 0.0% (-12.9%),1
113,120,28,30,988,DOM_CHANGÉ,MAT_15473,Grass_03_default,Dirt_01: 2.0% → 0.0% (-2.0%) | Grass_03_default: 0.0% → 67.0% (+67.0%) | MAT_15473: 39.1% → 2.0% (-37.1%),1
113,121,28,30,988,DOM_CHANGÉ,MAT_15601,Grass_03_default,Dirt_01: 9.5% → 0.0% (-9.5%) | Grass_03_default: 0.0% → 70.6% (+70.6%) | MAT_15601: 56.8% → 9.5% (-47.3%),1
113,122,28,30,988,DOM_CHANGÉ,MAT_15729,Grass_03_default,Dirt_01: 11.9% → 0.0% (-11.9%) | Grass_03_default: 0.0% → 78.0% (+78.0%) | MAT_15729: 59.3% → 1.5% (-57.8%),1
113,123,28,30,988,DOM_CHANGÉ,SeaBed_01,MAT_15857,Grass_03_default: 0.0% → 15.9% (+15.9%) | MAT_15857: 36.1% → 80.2% (+44.2%) | SeaBed_01: 43.0% → 0.0% (-43.0%),1
114,1,28,0,28,DOM_CHANGÉ,MAT_242,SeaBed_01,MAT_242: 52.4% → 0.0% (-52.4%) | SeaBed_01: 47.6% → 100.0% (+52.4%),1
114,2,28,0,28,DOM_CHANGÉ,Pebbles_02,SeaBed_01,Pebbles_02: 100.0% → 0.0% (-100.0%) | SeaBed_01: 0.0% → 100.0% (+100.0%),1
114,3,28,0,28,DOM_CHANGÉ,SeaBed_01,MAT_498,Grass_03_default: 0.0% → 17.5% (+17.5%) | MAT_498: 0.0% → 77.5% (+77.5%) | SeaBed_01: 8.7% → 0.0% (-8.7%),1
114,4,28,1,60,DOM_CHANGÉ,MAT_626,Grass_03_default,Dirt_01: 17.8% → 0.0% (-17.8%) | Grass_03_default: 0.0% → 81.6% (+81.6%) | MAT_626: 71.2% → 17.8% (-53.4%),1
114,5,28,1,60,DOM_CHANGÉ,MAT_754,Grass_03_default,Grass_03_default: 0.0% → 66.2% (+66.2%) | MAT_754: 66.0% → 0.0% (-66.0%),1
114,6,28,1,60,DOM_CHANGÉ,MAT_882,Grass_03_default,Grass_03_default: 0.0% → 10.0% (+10.0%) | MAT_882: 5.5% → 1.0% (-4.5%),1
114,7,28,1,60,DOM_CHANGÉ,MAT_1010,Grass_03_default,Dirt_01: 11.5% → 0.0% (-11.5%) | Grass_03_default: 0.0% → 77.0% (+77.0%) | MAT_1010: 40.5% → 11.5% (-29.0%),1
114,8,28,2,92,DOM_CHANGÉ,MAT_1138,Grass_03_default,Dirt_01: 1.8% → 0.0% (-1.8%) | Grass_03_default: 0.0% → 89.6% (+89.6%) | MAT_1138: 45.1% → 1.8% (-43.2%),1
114,9,28,2,92,DOM_CHANGÉ,MAT_1266,Grass_03_default,Dirt_01: 10.0% → 0.0% (-10.0%) | Grass_03_default: 0.0% → 54.4% (+54.4%) | MAT_1266: 41.4% → 10.0% (-31.5%),1
114,10,28,2,92,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 20.2% → 0.0% (-20.2%) | Grass_03_default: 0.0% → 60.1% (+60.1%),1
114,11,28,2,92,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 46.5% → 0.0% (-46.5%) | Grass_03_default: 0.0% → 77.3% (+77.3%),1
114,12,28,3,124,DOM_CHANGÉ,MAT_1650,Grass_03_default,Grass_03_default: 0.0% → 98.3% (+98.3%) | MAT_1650: 63.0% → 0.0% (-63.0%),1
114,13,28,3,124,DOM_CHANGÉ,MAT_1778,Grass_03_default,Dirt_01: 3.4% → 0.0% (-3.4%) | Grass_03_default: 0.0% → 92.9% (+92.9%) | MAT_1778: 53.8% → 3.4% (-50.3%),1
114,14,28,3,124,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 65.1% → 0.0% (-65.1%) | Grass_03_default: 0.0% → 75.7% (+75.7%) | MAT_1906: 10.5% → 0.0% (-10.5%),1
114,15,28,3,124,DOM_CHANGÉ,MAT_2034,Grass_03_default,Dirt_01: 11.1% → 0.0% (-11.1%) | Grass_03_default: 0.0% → 71.9% (+71.9%) | MAT_2034: 54.6% → 11.1% (-43.6%),1
114,16,28,4,156,DOM_CHANGÉ,MAT_2162,Grass_03_default,Dirt_01: 3.3% → 0.0% (-3.3%) | Grass_03_default: 0.0% → 82.8% (+82.8%) | MAT_2162: 82.8% → 3.3% (-79.5%),1
114,17,28,4,156,DOM_CHANGÉ,MAT_2290,Grass_03_default,Dirt_01: 4.6% → 0.0% (-4.6%) | Grass_03_default: 0.0% → 7.7% (+7.7%) | MAT_2290: 7.7% → 4.6% (-3.1%),1
114,18,28,4,156,DOM_CHANGÉ,MAT_2418,Grass_03_default,Dirt_01: 4.2% → 0.0% (-4.2%) | Grass_03_default: 0.0% → 27.3% (+27.3%) | MAT_2418: 27.3% → 4.2% (-23.1%),1
114,19,28,4,156,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 20.1% → 0.0% (-20.1%) | Grass_03_default: 0.0% → 20.1% (+20.1%),1
114,20,28,5,188,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 35.2% → 0.0% (-35.2%) | Grass_03_default: 0.0% → 35.2% (+35.2%),1
114,21,28,5,188,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 53.9% → 0.0% (-53.9%) | Grass_03_default: 0.0% → 73.7% (+73.7%),1
114,22,28,5,188,DOM_CHANGÉ,MAT_2930,Grass_03_default,Dirt_01: 7.2% → 0.0% (-7.2%) | Grass_03_default: 0.0% → 58.9% (+58.9%) | MAT_2930: 58.9% → 7.2% (-51.7%),1
114,23,28,5,188,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 99.7% → 0.0% (-99.7%) | Grass_03_default: 0.0% → 99.7% (+99.7%),1
114,24,28,6,220,MODIFIÉ,MAT_3186,MAT_3186,Grass_03: 15.5% → 0.0% (-15.5%) | Grass_03_default: 0.0% → 15.5% (+15.5%),1
114,25,28,6,220,MODIFIÉ,MAT_3314,MAT_3314,Grass_03: 6.1% → 0.0% (-6.1%) | Grass_03_default: 0.0% → 6.1% (+6.1%),1
114,26,28,6,220,DOM_CHANGÉ,MAT_3442,Grass_03_default,Dirt_01: 3.7% → 0.0% (-3.7%) | Grass_03_default: 0.0% → 83.6% (+83.6%) | MAT_3442: 83.6% → 3.7% (-79.9%),1
114,27,28,6,220,DOM_CHANGÉ,MAT_3570,Grass_03_default,Grass_03_default: 0.0% → 77.4% (+77.4%) | MAT_3570: 70.3% → 0.0% (-70.3%),1
114,28,28,7,252,DOM_CHANGÉ,MAT_3698,Grass_03_default,Grass_03_default: 0.0% → 30.3% (+30.3%) | MAT_3698: 8.7% → 0.0% (-8.7%),1
114,29,28,7,252,DOM_CHANGÉ,MAT_3826,Grass_03_default,Dirt_01: 4.5% → 0.0% (-4.5%) | Grass_03_default: 0.0% → 80.8% (+80.8%) | MAT_3826: 76.1% → 4.5% (-71.6%),1
114,30,28,7,252,DOM_CHANGÉ,MAT_3954,Grass_03_default,Dirt_01: 4.7% → 0.0% (-4.7%) | Grass_03_default: 0.0% → 91.0% (+91.0%) | MAT_3954: 81.2% → 4.7% (-76.5%),1
114,31,28,7,252,DOM_CHANGÉ,MAT_4082,Grass_03_default,Dirt_01: 2.2% → 0.0% (-2.2%) | Grass_03_default: 0.0% → 96.9% (+96.9%) | MAT_4082: 91.7% → 2.2% (-89.5%),1
114,32,28,8,284,DOM_CHANGÉ,MAT_4210,Grass_03_default,Dirt_01: 3.5% → 0.0% (-3.5%) | Grass_03_default: 0.0% → 96.3% (+96.3%) | MAT_4210: 84.5% → 3.5% (-80.9%),1
114,33,28,8,284,DOM_CHANGÉ,MAT_4338,Grass_03_default,Dirt_01: 4.0% → 0.0% (-4.0%) | Grass_03_default: 0.0% → 93.2% (+93.2%) | MAT_4338: 76.7% → 4.0% (-72.7%),1
114,34,28,8,284,DOM_CHANGÉ,MAT_4466,Grass_03_default,Grass_03_default: 0.0% → 45.6% (+45.6%) | MAT_4466: 45.6% → 0.8% (-44.8%),1
114,35,28,8,284,DOM_CHANGÉ,MAT_4594,Grass_03_default,Dirt_01: 2.8% → 0.0% (-2.8%) | Grass_03_default: 0.0% → 52.1% (+52.1%) | MAT_4594: 52.1% → 2.8% (-49.4%),1
114,36,28,9,316,DOM_CHANGÉ,MAT_4722,Grass_03_default,Dirt_01: 4.7% → 0.0% (-4.7%) | Grass_03_default: 0.0% → 78.5% (+78.5%) | MAT_4722: 78.0% → 4.7% (-73.4%),1
114,37,28,9,316,DOM_CHANGÉ,MAT_4850,Grass_03_default,Dirt_01: 6.0% → 0.0% (-6.0%) | Grass_03_default: 0.0% → 14.2% (+14.2%) | MAT_4850: 12.1% → 6.0% (-6.1%),1
114,38,28,9,316,DOM_CHANGÉ,MAT_4978,Grass_03_default,Dirt_01: 5.2% → 0.0% (-5.2%) | Grass_03_default: 0.0% → 56.5% (+56.5%) | MAT_4978: 38.1% → 5.2% (-33.0%),1
114,39,28,9,316,DOM_CHANGÉ,MAT_5106,Grass_03_default,Dirt_01: 10.9% → 0.0% (-10.9%) | Grass_03_default: 0.0% → 68.4% (+68.4%) | MAT_5106: 47.7% → 10.9% (-36.8%),1
114,40,28,10,348,DOM_CHANGÉ,MAT_5234,Grass_03_default,Dirt_01: 6.7% → 0.0% (-6.7%) | Grass_03_default: 0.0% → 68.1% (+68.1%) | MAT_5234: 65.1% → 6.7% (-58.5%),1
114,41,28,10,348,DOM_CHANGÉ,MAT_5362,Grass_03_default,Grass_03_default: 0.0% → 24.7% (+24.7%) | MAT_5362: 24.7% → 0.0% (-24.7%),1
114,42,28,10,348,DOM_CHANGÉ,MAT_5490,Grass_03_default,Grass_03_default: 0.0% → 59.0% (+59.0%) | MAT_5490: 59.0% → 0.0% (-59.0%),1
114,43,28,10,348,DOM_CHANGÉ,MAT_5618,Grass_03_default,Dirt_01: 2.0% → 0.0% (-2.0%) | Grass_03_default: 0.0% → 16.2% (+16.2%) | MAT_5618: 16.2% → 2.0% (-14.2%),1
114,44,28,11,380,DOM_CHANGÉ,MAT_5746,Grass_03_default,Dirt_01: 4.5% → 0.0% (-4.5%) | Grass_03_default: 0.0% → 22.9% (+22.9%) | MAT_5746: 22.9% → 4.5% (-18.4%),1
114,45,28,11,380,DOM_CHANGÉ,MAT_5874,Grass_03_default,Dirt_01: 4.3% → 0.0% (-4.3%) | Grass_03_default: 0.0% → 69.4% (+69.4%) | MAT_5874: 69.4% → 4.3% (-65.1%),1
114,46,28,11,380,DOM_CHANGÉ,MAT_6002,Grass_03_default,Grass_03_default: 0.0% → 99.1% (+99.1%) | MAT_6002: 18.8% → 0.9% (-17.9%),1
114,47,28,11,380,DOM_CHANGÉ,MAT_6130,Grass_03_default,Dirt_01: 4.6% → 0.0% (-4.6%) | Grass_03_default: 0.0% → 54.1% (+54.1%) | MAT_6130: 25.0% → 4.6% (-20.4%),1
114,48,28,12,412,DOM_CHANGÉ,MAT_6258,Grass_03_default,Dirt_01: 4.5% → 0.0% (-4.5%) | Grass_03_default: 0.0% → 19.1% (+19.1%) | MAT_6258: 19.1% → 4.5% (-14.6%),1
114,49,28,12,412,DOM_CHANGÉ,MAT_6386,Grass_03_default,Dirt_01: 4.5% → 0.0% (-4.5%) | Grass_03_default: 0.0% → 25.4% (+25.4%) | MAT_6386: 25.4% → 4.5% (-20.9%),1
114,50,28,12,412,DOM_CHANGÉ,MAT_6514,Grass_03_default,Dirt_01: 3.1% → 0.0% (-3.1%) | Grass_03_default: 0.0% → 20.3% (+20.3%) | MAT_6514: 20.3% → 3.1% (-17.2%),1
114,51,28,12,412,DOM_CHANGÉ,MAT_6642,Grass_03_default,Dirt_01: 6.7% → 0.0% (-6.7%) | Grass_03_default: 0.0% → 46.3% (+46.3%) | MAT_6642: 46.3% → 6.7% (-39.6%),1
114,52,28,13,444,DOM_CHANGÉ,MAT_6770,Grass_03_default,Dirt_01: 5.5% → 0.0% (-5.5%) | Grass_03_default: 0.0% → 33.9% (+33.9%) | MAT_6770: 33.9% → 5.5% (-28.4%),1
114,53,28,13,444,DOM_CHANGÉ,MAT_6898,Grass_03_default,Grass_03_default: 0.0% → 22.4% (+22.4%) | MAT_6898: 22.4% → 0.7% (-21.7%),1
114,54,28,13,444,DOM_CHANGÉ,MAT_7026,Grass_03_default,Grass_03_default: 0.0% → 29.1% (+29.1%) | MAT_7026: 29.1% → 0.0% (-29.1%),1
114,55,28,13,444,DOM_CHANGÉ,MAT_7154,Grass_03_default,Dirt_01: 4.5% → 0.0% (-4.5%) | Grass_03_default: 0.0% → 69.5% (+69.5%) | MAT_7154: 66.9% → 4.5% (-62.4%),1
114,56,28,14,476,MODIFIÉ,MAT_7282,MAT_7282,Grass_03: 19.5% → 0.0% (-19.5%) | Grass_03_default: 0.0% → 19.5% (+19.5%),1
114,57,28,14,476,MODIFIÉ,MAT_7410,MAT_7410,Grass_03: 10.4% → 0.0% (-10.4%) | Grass_03_default: 0.0% → 10.4% (+10.4%),1
114,58,28,14,476,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 25.8% → 0.0% (-25.8%) | Grass_03_default: 0.0% → 25.8% (+25.8%),1
114,59,28,14,476,DOM_CHANGÉ,MAT_7666,Grass_03_default,Dirt_01: 4.7% → 0.0% (-4.7%) | Grass_03_default: 0.0% → 36.9% (+36.9%) | MAT_7666: 36.9% → 4.7% (-32.2%),1
114,60,28,15,508,DOM_CHANGÉ,MAT_7794,Grass_03_default,Grass_03_default: 0.0% → 33.4% (+33.4%) | MAT_7794: 33.4% → 0.0% (-33.4%),1
114,61,28,15,508,DOM_CHANGÉ,MAT_7922,Grass_03_default,Dirt_01: 2.1% → 0.0% (-2.1%) | Grass_03_default: 0.0% → 73.6% (+73.6%) | MAT_7922: 73.6% → 2.1% (-71.5%),1
114,62,28,15,508,DOM_CHANGÉ,MAT_8050,Grass_03_default,Dirt_01: 2.6% → 0.0% (-2.6%) | Grass_03_default: 0.0% → 87.9% (+87.9%) | MAT_8050: 87.9% → 2.6% (-85.3%),1
114,63,28,15,508,DOM_CHANGÉ,MAT_8178,Grass_03_default,Dirt_01: 4.8% → 0.0% (-4.8%) | Grass_03_default: 0.0% → 89.4% (+89.4%) | MAT_8178: 89.4% → 4.8% (-84.6%),1
114,64,28,16,540,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 94.1% → 0.0% (-94.1%) | Grass_03_default: 0.0% → 94.1% (+94.1%),1
114,65,28,16,540,DOM_CHANGÉ,MAT_8434,Grass_03_default,Grass_03_default: 0.0% → 83.1% (+83.1%) | MAT_8434: 79.6% → 0.5% (-79.0%),1
114,66,28,16,540,DOM_CHANGÉ,MAT_8562,Grass_03_default,Grass_03_default: 0.0% → 95.3% (+95.3%) | MAT_8562: 11.8% → 0.5% (-11.3%),1
114,67,28,16,540,DOM_CHANGÉ,MAT_8690,Grass_03_default,Dirt_01: 6.4% → 0.0% (-6.4%) | Grass_03_default: 0.0% → 60.0% (+60.0%) | MAT_8690: 42.3% → 6.4% (-36.0%),1
114,68,28,17,572,DOM_CHANGÉ,MAT_8818,Grass_03_default,Dirt_01: 2.5% → 0.0% (-2.5%) | Grass_03_default: 0.0% → 32.0% (+32.0%) | MAT_8818: 32.0% → 2.5% (-29.5%),1
114,71,28,17,572,DOM_CHANGÉ,MAT_9202,Grass_03_default,Grass_03_default: 0.0% → 1.0% (+1.0%) | MAT_9202: 1.0% → 0.0% (-1.0%),1
114,72,28,18,604,DOM_CHANGÉ,SeaBed_01,Grass_03_default,Grass_03_default: 0.0% → 67.2% (+67.2%) | SeaBed_01: 51.7% → 0.0% (-51.7%),1
114,73,28,18,604,DOM_CHANGÉ,SeaBed_01,Grass_03_default,Grass_03_default: 0.0% → 52.4% (+52.4%) | SeaBed_01: 14.5% → 0.0% (-14.5%),1
114,74,28,18,604,DOM_CHANGÉ,MAT_9586,Grass_03_default,Grass_03_default: 0.0% → 11.1% (+11.1%) | MAT_9586: 11.1% → 0.0% (-11.1%),1
114,75,28,18,604,MODIFIÉ,MAT_9714,MAT_9714,Grass_03: 1.1% → 0.0% (-1.1%) | Grass_03_default: 0.0% → 1.1% (+1.1%),1
114,77,28,19,636,MODIFIÉ,MAT_9970,MAT_9970,Grass_03: 46.3% → 0.0% (-46.3%) | Grass_03_default: 0.0% → 46.3% (+46.3%),1
114,78,28,19,636,DOM_CHANGÉ,Grass_03,Grass_03_default,Grass_03: 86.4% → 0.0% (-86.4%) | Grass_03_default: 0.0% → 86.4% (+86.4%),1
114,81,28,20,668,DOM_CHANGÉ,MAT_10482,Grass_03_default,Dirt_01: 5.5% → 0.0% (-5.5%) | Grass_03_default: 0.0% → 19.5% (+19.5%) | MAT_10482: 19.5% → 5.5% (-14.0%),1
114,82,28,20,668,DOM_CHANGÉ,MAT_10610,Grass_03_default,Dirt_01: 5.2% → 0.0% (-5.2%) | Grass_03_default: 0.0% → 71.8% (+71.8%) | MAT_10610: 71.8% → 5.2% (-66.6%),1
114,83,28,20,668,DOM_CHANGÉ,MAT_10738,Grass_03_default,Grass_03_default: 0.0% → 28.7% (+28.7%) | MAT_10738: 28.7% → 0.0% (-28.7%),1
114,86,28,21,700,MODIFIÉ,MAT_11122,MAT_11122,Grass_03: 11.6% → 0.0% (-11.6%) | Grass_03_default: 0.0% → 11.6% (+11.6%),1
114,87,28,21,700,MODIFIÉ,MAT_11250,MAT_11250,Grass_03: 6.0% → 0.0% (-6.0%) | Grass_03_default: 0.0% → 6.0% (+6.0%),1
114,88,28,22,732,DOM_CHANGÉ,MAT_11378,Grass_03_default,Dirt_01: 3.6% → 0.0% (-3.6%) | Grass_03_default: 0.0% → 18.7% (+18.7%) | MAT_11378: 18.7% → 3.6% (-15.2%),1
