tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2
31,28,927,126,115,MAT_14846,15.12,1,MAT_14846,15.12,,
31,28,927,127,115,SeaBed_01,45.26,2,SeaBed_01,45.26,MAT_14847,6.08
0,29,928,0,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
0,29,928,1,116,MAT_14849,95.3,2,MAT_14849,95.3,SeaBed_01,0.78
0,29,928,2,116,Dirt_01,50.01,2,Dirt_01,50.01,MAT_14850,42.9
0,29,928,3,116,MAT_14851,90.59,2,MAT_14851,90.59,Dirt_01,4.9
0,29,928,0,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
0,29,928,1,117,MAT_14977,99.22,2,MAT_14977,99.22,SeaBed_01,0.78
0,29,928,2,117,Dirt_01,100.0,1,Dirt_01,100.0,,
0,29,928,3,117,Dirt_01,78.0,2,Dirt_01,78.0,MAT_14979,7.91
0,29,928,0,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
0,29,928,1,118,MAT_15105,99.22,2,MAT_15105,99.22,SeaBed_01,0.78
0,29,928,2,118,Dirt_01,100.0,1,Dirt_01,100.0,,
0,29,928,3,118,Dirt_01,100.0,1,Dirt_01,100.0,,
0,29,928,0,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
0,29,928,1,119,MAT_15233,99.22,2,MAT_15233,99.22,SeaBed_01,0.78
0,29,928,2,119,Dirt_01,100.0,1,Dirt_01,100.0,,
0,29,928,3,119,Dirt_01,100.0,1,Dirt_01,100.0,,
1,29,929,4,116,MAT_14852,95.8,2,MAT_14852,95.8,Dirt_01,4.14
1,29,929,5,116,MAT_14853,82.34,2,MAT_14853,82.34,Dirt_01,9.74
1,29,929,6,116,Grass_03,99.99,1,Grass_03,99.99,,
1,29,929,7,116,Grass_03,100.0,1,Grass_03,100.0,,
1,29,929,4,117,MAT_14980,75.7,2,MAT_14980,75.7,Dirt_01,12.08
1,29,929,5,117,MAT_14981,95.59,2,MAT_14981,95.59,Dirt_01,4.04
1,29,929,6,117,MAT_14982,68.63,2,MAT_14982,68.63,Dirt_01,10.99
1,29,929,7,117,Grass_03,100.0,1,Grass_03,100.0,,
1,29,929,4,118,MAT_15108,84.04,1,MAT_15108,84.04,,
1,29,929,5,118,MAT_15109,7.47,2,MAT_15109,7.47,SeaBed_01,0.5
1,29,929,6,118,MAT_15110,59.48,2,MAT_15110,59.48,Dirt_01,7.31
1,29,929,7,118,Grass_03,100.0,1,Grass_03,100.0,,
1,29,929,4,119,Dirt_01,100.0,1,Dirt_01,100.0,,
1,29,929,5,119,Dirt_01,60.43,2,Dirt_01,60.43,MAT_15237,5.38
1,29,929,6,119,Grass_03,40.63,2,Grass_03,40.63,MAT_15238,1.52
1,29,929,7,119,MAT_15239,97.75,1,MAT_15239,97.75,,
2,29,930,8,116,MAT_14856,98.92,2,MAT_14856,98.92,Dirt_01,1.08
2,29,930,9,116,MAT_14857,99.92,1,MAT_14857,99.92,,
2,29,930,10,116,Grass_03,100.0,1,Grass_03,100.0,,
2,29,930,11,116,MAT_14859,79.27,2,MAT_14859,79.27,Dirt_01,13.74
2,29,930,8,117,MAT_14984,99.29,2,MAT_14984,99.29,Dirt_01,0.71
2,29,930,9,117,MAT_14985,99.52,1,MAT_14985,99.52,,
2,29,930,10,117,MAT_14986,99.9,1,MAT_14986,99.9,,
2,29,930,11,117,MAT_14987,48.56,2,MAT_14987,48.56,Dirt_01,15.89
2,29,930,8,118,MAT_15112,99.88,1,MAT_15112,99.88,,
2,29,930,9,118,MAT_15113,97.51,2,MAT_15113,97.51,Dirt_01,2.49
2,29,930,10,118,MAT_15114,99.88,1,MAT_15114,99.88,,
2,29,930,11,118,MAT_15115,61.58,2,MAT_15115,61.58,Dirt_01,15.22
2,29,930,8,119,Grass_03,100.0,1,Grass_03,100.0,,
2,29,930,9,119,MAT_15241,99.87,1,MAT_15241,99.87,,
2,29,930,10,119,MAT_15242,99.68,1,MAT_15242,99.68,,
2,29,930,11,119,MAT_15243,93.45,2,MAT_15243,93.45,Dirt_01,6.55
3,29,931,12,116,MAT_14860,32.27,2,MAT_14860,32.27,Dirt_01,15.75
3,29,931,13,116,MAT_14861,47.28,2,MAT_14861,47.28,Dirt_01,27.52
3,29,931,14,116,MAT_14862,64.71,2,MAT_14862,64.71,Dirt_01,35.23
3,29,931,15,116,MAT_14863,92.88,2,MAT_14863,92.88,Dirt_01,7.12
3,29,931,12,117,MAT_14988,58.86,2,MAT_14988,58.86,Dirt_01,32.11
3,29,931,13,117,MAT_14989,42.8,2,MAT_14989,42.8,Dirt_01,34.09
3,29,931,14,117,MAT_14990,69.82,2,MAT_14990,69.82,Dirt_01,30.11
3,29,931,15,117,MAT_14991,45.37,2,MAT_14991,45.37,Dirt_01,14.64
3,29,931,12,118,MAT_15116,32.49,2,MAT_15116,32.49,Dirt_01,16.46
3,29,931,13,118,MAT_15117,64.24,2,MAT_15117,64.24,Dirt_01,29.82
3,29,931,14,118,MAT_15118,75.74,2,MAT_15118,75.74,Dirt_01,13.05
3,29,931,15,118,MAT_15119,67.03,2,MAT_15119,67.03,Dirt_01,4.49
3,29,931,12,119,MAT_15244,73.46,2,MAT_15244,73.46,Dirt_01,18.51
3,29,931,13,119,MAT_15245,92.29,2,MAT_15245,92.29,Dirt_01,7.7
3,29,931,14,119,Grass_03,100.0,1,Grass_03,100.0,,
3,29,931,15,119,Grass_03,100.0,1,Grass_03,100.0,,
4,29,932,16,116,Grass_03,100.0,1,Grass_03,100.0,,
4,29,932,17,116,MAT_14865,98.64,2,MAT_14865,98.64,Dirt_01,1.36
4,29,932,18,116,MAT_14866,83.59,2,MAT_14866,83.59,Dirt_01,3.85
4,29,932,19,116,MAT_14867,71.15,2,MAT_14867,71.15,Dirt_01,7.64
4,29,932,16,117,MAT_14992,44.91,2,MAT_14992,44.91,Dirt_01,8.94
4,29,932,17,117,MAT_14993,70.04,2,MAT_14993,70.04,Dirt_01,14.6
4,29,932,18,117,MAT_14994,56.33,2,MAT_14994,56.33,Dirt_01,16.62
4,29,932,19,117,MAT_14995,48.92,2,MAT_14995,48.92,Dirt_01,23.93
4,29,932,16,118,MAT_15120,65.17,2,MAT_15120,65.17,Dirt_01,4.77
4,29,932,17,118,MAT_15121,81.71,2,MAT_15121,81.71,Dirt_01,4.94
4,29,932,18,118,MAT_15122,76.81,2,MAT_15122,76.81,Dirt_01,6.46
4,29,932,19,118,MAT_15123,45.64,2,MAT_15123,45.64,Dirt_01,14.24
4,29,932,16,119,Grass_03,99.98,1,Grass_03,99.98,,
4,29,932,17,119,Grass_03,99.64,1,Grass_03,99.64,,
4,29,932,18,119,Grass_03,100.0,1,Grass_03,100.0,,
4,29,932,19,119,MAT_15251,70.21,2,MAT_15251,70.21,Dirt_01,9.36
5,29,933,20,116,MAT_14868,58.62,2,MAT_14868,58.62,Dirt_01,9.47
5,29,933,21,116,MAT_14869,65.77,2,MAT_14869,65.77,Dirt_01,3.19
5,29,933,22,116,MAT_14870,99.61,1,MAT_14870,99.61,,
5,29,933,23,116,MAT_14871,98.56,2,MAT_14871,98.56,Dirt_01,1.04
5,29,933,20,117,MAT_14996,12.39,2,MAT_14996,12.39,Dirt_01,7.98
5,29,933,21,117,MAT_14997,31.69,2,MAT_14997,31.69,Dirt_01,25.4
5,29,933,22,117,MAT_14998,82.96,2,MAT_14998,82.96,Dirt_01,10.29
5,29,933,23,117,Grass_03,100.0,1,Grass_03,100.0,,
5,29,933,20,118,MAT_15124,40.39,2,MAT_15124,40.39,Dirt_01,17.34
5,29,933,21,118,MAT_15125,47.7,2,MAT_15125,47.7,Dirt_01,19.29
5,29,933,22,118,MAT_15126,91.79,2,MAT_15126,91.79,Dirt_01,2.99
5,29,933,23,118,Grass_03,100.0,1,Grass_03,100.0,,
5,29,933,20,119,MAT_15252,47.19,2,MAT_15252,47.19,Dirt_01,19.09
5,29,933,21,119,MAT_15253,63.77,2,MAT_15253,63.77,Dirt_01,20.34
5,29,933,22,119,MAT_15254,97.97,2,MAT_15254,97.97,Dirt_01,1.62
5,29,933,23,119,MAT_15255,80.55,2,MAT_15255,80.55,Dirt_01,1.68
6,29,934,24,116,Grass_03,100.0,1,Grass_03,100.0,,
6,29,934,25,116,Grass_03,100.0,1,Grass_03,100.0,,
6,29,934,26,116,Grass_03,100.0,1,Grass_03,100.0,,
6,29,934,27,116,Grass_03,97.89,1,Grass_03,97.89,,
6,29,934,24,117,Grass_03,100.0,1,Grass_03,100.0,,
6,29,934,25,117,Grass_03,100.0,1,Grass_03,100.0,,
6,29,934,26,117,Grass_03,93.85,1,Grass_03,93.85,,
6,29,934,27,117,Grass_03,98.38,1,Grass_03,98.38,,
6,29,934,24,118,Grass_03,100.0,1,Grass_03,100.0,,
6,29,934,25,118,Grass_03,91.02,2,Grass_03,91.02,MAT_15129,8.98
6,29,934,26,118,Grass_03,73.28,1,Grass_03,73.28,,
6,29,934,27,118,MAT_15131,99.54,1,MAT_15131,99.54,,
6,29,934,24,119,Grass_03,99.89,1,Grass_03,99.89,,
6,29,934,25,119,Grass_03,99.79,1,Grass_03,99.79,,
6,29,934,26,119,Grass_03,88.34,2,Grass_03,88.34,MAT_15258,11.66
6,29,934,27,119,MAT_15259,100.0,1,MAT_15259,100.0,,
7,29,935,28,116,Grass_03,100.0,1,Grass_03,100.0,,
7,29,935,29,116,MAT_14877,97.2,1,MAT_14877,97.2,,
7,29,935,30,116,Grass_03,100.0,1,Grass_03,100.0,,
7,29,935,31,116,Grass_03,98.0,2,Grass_03,98.0,MAT_14879,1.54
7,29,935,28,117,MAT_15004,99.84,1,MAT_15004,99.84,,
7,29,935,29,117,MAT_15005,99.03,1,MAT_15005,99.03,,
7,29,935,30,117,Grass_03,99.99,1,Grass_03,99.99,,
7,29,935,31,117,Grass_03,89.44,2,Grass_03,89.44,MAT_15007,10.56
7,29,935,28,118,MAT_15132,97.88,2,MAT_15132,97.88,Dirt_01,2.12
7,29,935,29,118,Grass_03,99.7,1,Grass_03,99.7,,
7,29,935,30,118,MAT_15134,73.06,2,MAT_15134,73.06,Dirt_01,22.4
7,29,935,31,118,MAT_15135,65.53,2,MAT_15135,65.53,Dirt_01,27.08
7,29,935,28,119,MAT_15260,98.79,2,MAT_15260,98.79,Dirt_01,1.21
7,29,935,29,119,MAT_15261,96.19,2,MAT_15261,96.19,Dirt_01,3.81
7,29,935,30,119,MAT_15262,84.83,2,MAT_15262,84.83,Dirt_01,4.92
7,29,935,31,119,MAT_15263,86.87,2,MAT_15263,86.87,Dirt_01,4.45
8,29,936,32,116,Grass_03,99.6,1,Grass_03,99.6,,
8,29,936,33,116,MAT_14881,89.91,2,MAT_14881,89.91,Dirt_01,7.05
8,29,936,34,116,MAT_14882,74.9,2,MAT_14882,74.9,Dirt_01,11.53
8,29,936,35,116,MAT_14883,83.05,2,MAT_14883,83.05,Dirt_01,9.99
8,29,936,32,117,MAT_15008,48.1,1,MAT_15008,48.1,,
8,29,936,33,117,MAT_15009,31.06,2,MAT_15009,31.06,Dirt_01,2.71
8,29,936,34,117,MAT_15010,81.15,2,MAT_15010,81.15,Dirt_01,16.59
8,29,936,35,117,MAT_15011,94.23,2,MAT_15011,94.23,Dirt_01,4.81
8,29,936,32,118,MAT_15136,26.97,2,MAT_15136,26.97,Dirt_01,4.12
8,29,936,33,118,MAT_15137,54.11,2,MAT_15137,54.11,Dirt_01,5.55
8,29,936,34,118,MAT_15138,62.01,2,MAT_15138,62.01,Dirt_01,0.62
8,29,936,35,118,MAT_15139,58.47,1,MAT_15139,58.47,,
8,29,936,32,119,MAT_15264,22.92,2,MAT_15264,22.92,Dirt_01,21.5
8,29,936,33,119,MAT_15265,58.11,2,MAT_15265,58.11,Dirt_01,1.72
8,29,936,34,119,MAT_15266,94.04,2,MAT_15266,94.04,Dirt_01,4.68
8,29,936,35,119,MAT_15267,74.96,2,MAT_15267,74.96,Dirt_01,1.32
9,29,937,36,116,Grass_03,99.46,2,Grass_03,99.46,MAT_14884,0.54
9,29,937,37,116,MAT_14885,77.4,2,MAT_14885,77.4,Grass_03_default,22.6
9,29,937,38,116,MAT_14886,96.8,2,MAT_14886,96.8,Dirt_01,3.2
9,29,937,39,116,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,36,117,Grass_03,99.83,1,Grass_03,99.83,,
9,29,937,37,117,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,38,117,MAT_15014,96.8,2,MAT_15014,96.8,Dirt_01,3.2
9,29,937,39,117,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,36,118,Grass_03,99.92,1,Grass_03,99.92,,
9,29,937,37,118,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,38,118,MAT_15142,96.77,2,MAT_15142,96.77,Dirt_01,3.23
9,29,937,39,118,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,36,119,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,37,119,Grass_03,100.0,1,Grass_03,100.0,,
9,29,937,38,119,MAT_15270,96.91,2,MAT_15270,96.91,Dirt_01,3.09
9,29,937,39,119,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,40,116,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,41,116,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,42,116,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,43,116,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,40,117,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,41,117,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,42,117,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,43,117,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,40,118,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,41,118,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,42,118,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,43,118,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,40,119,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,41,119,Grass_03,100.0,1,Grass_03,100.0,,
10,29,938,42,119,MAT_15274,61.9,2,MAT_15274,61.9,Dirt_01,37.57
10,29,938,43,119,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,44,116,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,45,116,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,46,116,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,47,116,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,44,117,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,45,117,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,46,117,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,47,117,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,44,118,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,45,118,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,46,118,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,47,118,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,44,119,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,45,119,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,46,119,Grass_03,100.0,1,Grass_03,100.0,,
11,29,939,47,119,MAT_15279,94.34,2,MAT_15279,94.34,Dirt_01,5.66
12,29,940,48,116,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,49,116,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,50,116,MAT_14898,88.92,2,MAT_14898,88.92,Dirt_01,11.08
12,29,940,51,116,MAT_14899,79.19,2,MAT_14899,79.19,Dirt_01,20.81
12,29,940,48,117,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,49,117,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,50,117,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,51,117,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,48,118,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,49,118,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,50,118,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,51,118,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,48,119,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,49,119,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,50,119,Grass_03,100.0,1,Grass_03,100.0,,
12,29,940,51,119,MAT_15283,86.26,2,MAT_15283,86.26,Dirt_01,13.74
13,29,941,52,116,MAT_14900,81.05,2,MAT_14900,81.05,Dirt_01,18.95
13,29,941,53,116,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,54,116,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,55,116,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,52,117,MAT_15028,99.6,1,MAT_15028,99.6,,
13,29,941,53,117,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,54,117,MAT_15030,99.25,1,MAT_15030,99.25,,
13,29,941,55,117,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,52,118,MAT_15156,82.8,2,MAT_15156,82.8,Dirt_01,17.2
13,29,941,53,118,MAT_15157,96.85,2,MAT_15157,96.85,Dirt_01,3.15
13,29,941,54,118,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,55,118,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,52,119,MAT_15284,57.65,2,MAT_15284,57.65,Dirt_01,42.35
13,29,941,53,119,MAT_15285,84.57,2,MAT_15285,84.57,Dirt_01,15.43
13,29,941,54,119,Grass_03,100.0,1,Grass_03,100.0,,
13,29,941,55,119,Grass_03,100.0,1,Grass_03,100.0,,
14,29,942,56,116,Grass_03,100.0,1,Grass_03,100.0,,
14,29,942,57,116,SeaBed_01,32.52,2,SeaBed_01,32.52,MAT_14905,13.86
14,29,942,58,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
14,29,942,59,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
14,29,942,56,117,Grass_03,100.0,1,Grass_03,100.0,,
14,29,942,57,117,MAT_15033,30.39,2,MAT_15033,30.39,SeaBed_01,14.55
14,29,942,58,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
14,29,942,59,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
14,29,942,56,118,Grass_03,100.0,1,Grass_03,100.0,,
14,29,942,57,118,MAT_15161,35.98,2,MAT_15161,35.98,SeaBed_01,32.49
14,29,942,58,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
14,29,942,59,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
14,29,942,56,119,MAT_15288,93.11,2,MAT_15288,93.11,Dirt_01,6.89
14,29,942,57,119,MAT_15289,70.07,2,MAT_15289,70.07,SeaBed_01,14.98
14,29,942,58,119,SeaBed_01,95.96,2,SeaBed_01,95.96,MAT_15290,4.02
14,29,942,59,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,60,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,61,116,SeaBed_01,85.31,2,SeaBed_01,85.31,MAT_14909,14.69
15,29,943,62,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,63,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,60,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,61,117,SeaBed_01,64.89,2,SeaBed_01,64.89,MAT_15037,35.11
15,29,943,62,117,SeaBed_01,93.16,2,SeaBed_01,93.16,MAT_15038,6.84
15,29,943,63,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,60,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,61,118,SeaBed_01,83.93,2,SeaBed_01,83.93,MAT_15165,16.07
15,29,943,62,118,SeaBed_01,66.82,2,SeaBed_01,66.82,MAT_15166,33.18
15,29,943,63,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,60,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
15,29,943,61,119,SeaBed_01,90.65,2,SeaBed_01,90.65,MAT_15293,9.35
15,29,943,62,119,SeaBed_01,57.72,2,SeaBed_01,57.72,MAT_15294,42.28
15,29,943,63,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,64,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,65,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,66,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,67,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,64,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,65,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,66,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,67,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,64,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,65,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,66,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,67,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,64,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,65,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,66,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
16,29,944,67,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,68,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,69,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,70,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,71,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,68,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,69,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,70,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,71,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,68,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,69,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,70,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,71,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,68,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,69,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,70,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
17,29,945,71,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
18,29,946,72,116,SeaBed_01,100.0,1,SeaBed_01,100.0,,
18,29,946,73,116,SeaBed_01,99.2,2,SeaBed_01,99.2,MAT_14921,0.8
18,29,946,74,116,SeaBed_01,38.75,2,SeaBed_01,38.75,MAT_14922,31.41
18,29,946,75,116,MAT_14923,26.99,1,MAT_14923,26.99,,
18,29,946,72,117,SeaBed_01,100.0,1,SeaBed_01,100.0,,
18,29,946,73,117,SeaBed_01,63.47,2,SeaBed_01,63.47,MAT_15049,36.53
18,29,946,74,117,MAT_15050,76.07,1,MAT_15050,76.07,,
18,29,946,75,117,MAT_15051,18.78,2,MAT_15051,18.78,Dirt_01,13.83
18,29,946,72,118,SeaBed_01,100.0,1,SeaBed_01,100.0,,
18,29,946,73,118,SeaBed_01,91.75,2,SeaBed_01,91.75,MAT_15177,8.25
18,29,946,74,118,MAT_15178,80.58,2,MAT_15178,80.58,SeaBed_01,19.42
18,29,946,75,118,MAT_15179,58.27,1,MAT_15179,58.27,,
18,29,946,72,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
18,29,946,73,119,SeaBed_01,100.0,1,SeaBed_01,100.0,,
18,29,946,74,119,SeaBed_01,86.18,2,SeaBed_01,86.18,MAT_15306,13.82
18,29,946,75,119,MAT_15307,61.53,2,MAT_15307,61.53,SeaBed_01,38.33
19,29,947,76,116,MAT_14924,78.6,2,MAT_14924,78.6,Dirt_01,0.88
19,29,947,77,116,Grass_03,85.39,2,Grass_03,85.39,MAT_14925,14.61
19,29,947,78,116,Grass_03,41.8,2,Grass_03,41.8,MAT_14926,12.26
19,29,947,79,116,Crop_Field_01,100.0,1,Crop_Field_01,100.0,,
19,29,947,76,117,MAT_15052,69.41,2,MAT_15052,69.41,Grass_03,26.0
19,29,947,77,117,MAT_15053,73.84,2,MAT_15053,73.84,Grass_03,26.16
19,29,947,78,117,MAT_15054,71.63,2,MAT_15054,71.63,Grass_03,26.8
19,29,947,79,117,Grass_03,23.15,2,Grass_03,23.15,MAT_15055,5.4
19,29,947,76,118,Dirt_01,16.57,2,Dirt_01,16.57,MAT_15180,6.61
19,29,947,77,118,MAT_15181,41.68,2,MAT_15181,41.68,Dirt_01,2.5
19,29,947,78,118,MAT_15182,74.86,2,MAT_15182,74.86,Dirt_01,5.19
19,29,947,79,118,MAT_15183,52.41,2,MAT_15183,52.41,Dirt_01,0.87
19,29,947,76,119,MAT_15308,70.39,2,MAT_15308,70.39,SeaBed_01,14.41
19,29,947,77,119,MAT_15309,46.99,2,MAT_15309,46.99,Dirt_01,18.42
19,29,947,78,119,MAT_15310,7.04,1,MAT_15310,7.04,,
19,29,947,79,119,MAT_15311,73.99,2,MAT_15311,73.99,Grass_03,17.53
20,29,948,80,116,Crop_Field_01,100.0,1,Crop_Field_01,100.0,,
20,29,948,81,116,MAT_14929,99.2,2,MAT_14929,99.2,Grass_03,0.8
20,29,948,82,116,MAT_14930,41.26,2,MAT_14930,41.26,Dirt_01,3.33
20,29,948,83,116,MAT_14931,73.78,2,MAT_14931,73.78,Dirt_01,5.45
20,29,948,80,117,MAT_15056,25.16,2,MAT_15056,25.16,Dirt_01,0.76
20,29,948,81,117,MAT_15057,76.24,2,MAT_15057,76.24,Dirt_01,2.15
20,29,948,82,117,MAT_15058,86.04,2,MAT_15058,86.04,Dirt_01,4.53
20,29,948,83,117,MAT_15059,64.83,2,MAT_15059,64.83,Dirt_01,3.61
20,29,948,80,118,MAT_15184,77.83,1,MAT_15184,77.83,,
20,29,948,81,118,MAT_15185,98.4,2,MAT_15185,98.4,Dirt_01,1.6
20,29,948,82,118,MAT_15186,97.05,2,MAT_15186,97.05,Dirt_01,2.93
20,29,948,83,118,MAT_15187,58.8,2,MAT_15187,58.8,Dirt_01,15.61
20,29,948,80,119,Grass_03,90.68,2,Grass_03,90.68,MAT_15312,9.32
20,29,948,81,119,Grass_03,81.16,2,Grass_03,81.16,MAT_15313,13.21
20,29,948,82,119,MAT_15314,78.42,2,MAT_15314,78.42,Dirt_01,5.6
20,29,948,83,119,MAT_15315,28.89,2,MAT_15315,28.89,Dirt_01,0.52
21,29,949,84,116,MAT_14932,67.51,1,MAT_14932,67.51,,
21,29,949,85,116,MAT_14933,67.54,2,MAT_14933,67.54,Grass_03,32.46
21,29,949,86,116,MAT_14934,83.23,2,MAT_14934,83.23,Grass_03,16.77
21,29,949,87,116,MAT_14935,30.02,2,MAT_14935,30.02,Dirt_01,5.29
21,29,949,84,117,MAT_15060,59.17,2,MAT_15060,59.17,Dirt_01,2.9
21,29,949,85,117,MAT_15061,48.25,1,MAT_15061,48.25,,
21,29,949,86,117,MAT_15062,75.65,2,MAT_15062,75.65,Grass_03,22.05
21,29,949,87,117,MAT_15063,30.11,2,MAT_15063,30.11,Dirt_01,9.18
21,29,949,84,118,MAT_15188,50.74,2,MAT_15188,50.74,Dirt_01,0.54
21,29,949,85,118,MAT_15189,45.27,2,MAT_15189,45.27,Dirt_01,4.48
